Date,Demand,,max,min,avg
08/19/2018,3.1,,25.4,12.9,19.2
08/20/2018,5.3,,25.4,13,19.2
08/21/2018,8.5,,24.5,18,21.3
08/22/2018,4.1,,20.5,11.9,16.2
08/23/2018,4.3,,25.3,11.4,18.4
08/24/2018,3.1,,25.8,9.8,17.8
08/25/2018,2.0,,24.2,16.7,20.5
08/26/2018,5.0,,27,17.3,22.2
08/27/2018,9.6,,28.5,17.3,22.9
08/28/2018,10.6,,31.3,22.6,27
08/29/2018,7.7,,27.4,15.3,21.4
08/30/2018,5.9,,20.1,10,15.1
08/31/2018,2.3,,24,8.5,16.3
09/01/2018,2.8,,29.5,10.1,19.8
09/02/2018,5.2,,29.6,21.6,25.6
09/03/2018,6.3,,29.8,17.3,23.6
09/04/2018,12.6,,29.4,16,22.7
09/05/2018,11.9,,32.4,18.5,25.5
09/06/2018,10.2,,24.7,13.5,19.1
09/07/2018,6.0,,23.3,11.2,17.3
09/08/2018,2.6,,16,8.1,12.1
09/09/2018,3.1,,15.2,9,12.1
09/10/2018,11.5,,13.5,11.8,12.7
09/11/2018,4.2,,22.3,11.1,16.7
09/12/2018,4.9,,23.3,10.2,16.8
09/13/2018,4.7,,25.9,12.4,19.2
09/14/2018,6.2,,28.7,14.5,21.6
09/15/2018,5.8,,29.5,14.3,21.9
09/16/2018,7.0,,29.1,15.2,22.2
09/17/2018,11.2,,27.8,13.5,20.7
09/18/2018,6.9,,25.9,14,20
09/19/2018,5.2,,23.2,11.1,17.2
09/20/2018,2.3,,19.2,9.4,14.3
09/21/2018,3.3,,30.1,11,20.6
09/22/2018,2.9,,16.5,3.5,10
09/23/2018,3.0,,20.4,1.1,10.8
09/24/2018,7.6,,18,10.2,14.1
09/25/2018,4.1,,21.1,15.5,18.3
09/26/2018,3.8,,21.7,6.6,14.2
09/27/2018,3.6,,17.1,2.9,10
09/28/2018,5.8,,20.9,3.5,12.2
09/29/2018,3.6,,15.3,6.5,10.9
09/30/2018,6.8,,11.1,7.6,9.4
10/01/2018,17.8,,11.4,6.9,9.2
10/02/2018,14.0,,16.7,8.7,12.7
10/03/2018,7.4,,20.7,9.5,15.1
10/04/2018,4.5,,22,2.8,12.4
10/05/2018,8.4,,10.8,0.7,5.8
10/06/2018,4.0,,21.5,10.1,15.8
10/07/2018,2.0,,15.1,11.3,13.2
10/08/2018,2.4,,17.9,10.9,14.4
10/09/2018,7.7,,28.5,11.2,19.9
10/10/2018,8.2,,26,16.5,21.3
10/11/2018,4.9,,20.5,6,13.3
10/12/2018,9.9,,9.2,4,6.6
10/13/2018,9.6,,9,-1.5,3.8
10/14/2018,5.4,,14.6,-1.7,6.5
10/15/2018,11.9,,11.1,2.9,7
10/16/2018,12.7,,11.7,1.7,6.7
10/17/2018,9.4,,7.7,0.1,3.9
10/18/2018,13.4,,7.6,-1.9,2.9
10/19/2018,7.4,,15.5,2.7,9.1
10/20/2018,4.1,,10,1.1,5.6
10/21/2018,6.8,,4.8,0.2,2.5
10/22/2018,11.2,,11.9,-2.3,4.8
10/23/2018,9.2,,8,-2.3,2.9
10/24/2018,10.1,,4.7,-2.9,0.9
10/25/2018,6.4,,8.6,-0.3,4.2
10/26/2018,6.5,,8.8,-2.2,3.3
10/27/2018,4.6,,4.5,0.3,2.4
10/28/2018,5.8,,5.7,0.2,3
10/29/2018,8.8,,8.5,0.6,4.6
10/30/2018,7.4,,11.8,-3.3,4.3
10/31/2018,5.0,,13,2.2,7.6
11/01/2018,8.2,,7.1,2.9,5
11/02/2018,7.6,,4.9,2.2,3.6
11/03/2018,3.9,,4.8,-2,1.4
11/04/2018,4.6,,7.1,-4.8,1.2
11/05/2018,8.9,,10.9,3.9,7.4
11/06/2018,5.9,,13.9,6.8,10.4
11/07/2018,8.3,,7.1,2.6,4.9
11/08/2018,8.0,,3.9,0.9,2.4
11/09/2018,7.7,,1.9,-0.6,0.7
11/10/2018,9.0,,1.6,-4.7,-1.6
11/11/2018,8.8,,2.3,-4,-0.9
11/12/2018,12.5,,6.1,-0.2,3
11/13/2018,8.6,,0.2,-4.8,-2.3
11/14/2018,10.4,,-0.9,-6.6,-3.8
11/15/2018,12.3,,-1,-7,-4
11/16/2018,11.1,,2,-1,0.5
11/17/2018,4.0,,2.1,-3.9,-0.9
11/18/2018,5.3,,-0.1,-4,-2.1
11/19/2018,11.7,,2,-6.8,-2.4
11/20/2018,8.7,,-0.5,-5.1,-2.8
11/21/2018,10.6,,0,-15.4,-7.7
11/22/2018,19.9,,-6.7,-16.1,-11.4
11/23/2018,10.2,,3,-7.6,-2.3
11/24/2018,3.6,,5.4,-2.6,1.4
11/25/2018,3.4,,5.4,0.6,3
11/26/2018,7.7,,4.5,-0.1,2.2
11/27/2018,8.2,,0,-1.9,-1
11/28/2018,6.9,,1.2,-1.7,-0.3
11/29/2018,9.8,,0.1,-2.4,-1.2
11/30/2018,7.0,,0.8,-2.7,-1
12/01/2018,4.9,,1.8,-1.5,0.2
12/02/2018,4.8,,12.9,1.7,7.3
12/03/2018,8.6,,5.1,-2.2,1.5
12/04/2018,7.0,,-0.6,-9.1,-4.9
12/05/2018,9.8,,0,-9.4,-4.7
12/06/2018,7.3,,-0.7,-6.9,-3.8
12/07/2018,7.7,,-5.3,-9.9,-7.6
12/08/2018,8.4,,-2.1,-6.7,-4.4
12/09/2018,4.4,,-2,-8.8,-5.4
12/10/2018,8.7,,-0.3,-4.9,-2.6
12/11/2018,8.2,,-1.5,-4.9,-3.2
12/12/2018,6.1,,0.9,-2.3,-0.7
12/13/2018,6.0,,1.4,-1.1,0.2
12/14/2018,5.1,,5.3,-1.9,1.7
12/15/2018,4.2,,2.3,-2.2,0.1
12/16/2018,3.1,,2.5,-2.6,-0.1
12/17/2018,8.8,,1.2,-1.9,-0.4
12/18/2018,8.7,,-0.4,-6.3,-3.4
12/19/2018,6.0,,4.9,-6.6,-0.9
12/20/2018,6.1,,5,-4.2,0.4
12/21/2018,5.1,,3,-2.3,0.4
12/22/2018,6.9,,-1.8,-3.1,-2.5
12/23/2018,3.5,,-0.3,-2.3,-1.3
12/24/2018,5.7,,-0.4,-3.4,-1.9
12/25/2018,2.2,,0,-3.3,-1.7
12/26/2018,5.1,,1.1,-6.5,-2.7
12/27/2018,8.6,,3.1,-7.8,-2.4
12/28/2018,5.3,,10.4,1.1,5.8
12/29/2018,4.3,,1.1,-6.2,-2.6
12/30/2018,4.1,,-1,-6.8,-3.9
12/31/2018,5.7,,8.7,-7.3,0.7
01/01/2019,3.7,,8.5,-8.3,0.1
01/02/2019,10.9,,-1.8,-11.6,-6.7
01/03/2019,7.3,,-0.8,-2.5,-1.7
01/04/2019,8.2,,6,-4.5,0.8
01/05/2019,4.2,,2.9,-4.8,-1
01/06/2019,4.4,,2.2,-7.2,-2.5
01/07/2019,12.0,,6.7,-7.5,-0.4
01/08/2019,6.7,,8,0.7,4.4
01/09/2019,8.1,,0.9,-7.3,-3.2
01/10/2019,9.4,,-6.7,-11.9,-9.3
01/11/2019,10.6,,-7.4,-13.8,-10.6
01/12/2019,6.3,,-4.9,-10.1,-7.5
01/13/2019,6.7,,-5.3,-12.4,-8.9
01/14/2019,9.6,,-2.7,-9,-5.9
01/15/2019,7.3,,-2.2,-5.1,-3.7
01/16/2019,8.6,,-1.3,-15.6,-8.5
01/17/2019,11.6,,-5.5,-16.8,-11.2
01/18/2019,7.3,,-1.6,-8.6,-5.1
01/19/2019,10.2,,-8.5,-16,-12.3
01/20/2019,12.1,,-14.2,-20.6,-17.4
01/21/2019,19.8,,-12.2,-22.1,-17.2
01/22/2019,12.7,,-2.2,-22.9,-12.6
01/23/2019,7.2,,5.1,-2.4,1.4
01/24/2019,6.0,,-0.3,-5,-2.7
01/25/2019,7.3,,-5,-13.6,-9.3
01/26/2019,6.9,,-9.1,-16.3,-12.7
01/27/2019,3.4,,-8.8,-19.7,-14.3
01/28/2019,19.5,,-5.9,-24,-15
01/29/2019,9.2,,-2.1,-17.3,-9.7
01/30/2019,19.6,,-17.2,-24.5,-20.9
01/31/2019,26.7,,-16.4,-24.6,-20.5
02/01/2019,15.2,,-12.3,-22.6,-17.5
02/02/2019,6.7,,0.4,-15.3,-7.5
02/03/2019,6.0,,6.1,0.1,3.1
02/04/2019,5.9,,11.3,3.5,7.4
02/05/2019,7.6,,8.4,-5.9,1.3
02/06/2019,8.7,,-0.7,-6.2,-3.5
02/07/2019,6.7,,7.1,-3,2.1
02/08/2019,8.1,,3.5,-11.3,-3.9
02/09/2019,6.6,,-6,-13,-9.5
02/10/2019,6.0,,-4.9,-13,-9
02/11/2019,7.1,,-4.7,-6.5,-5.6
02/12/2019,8.1,,0.6,-6.7,-3.1
02/13/2019,6.3,,-0.5,-6,-3.3
02/14/2019,5.1,,1.4,-7.4,-3
02/15/2019,5.3,,2.7,-6.1,-1.7
02/16/2019,3.3,,-3.8,-11.9,-7.9
02/17/2019,5.9,,-6.3,-13.8,-10.1
02/18/2019,4.8,,-5.9,-18.7,-12.3
02/19/2019,9.1,,-5.2,-20,-12.6
02/20/2019,8.5,,-0.2,-16.2,-8.2
02/21/2019,5.3,,2.4,-4.5,-1.1
02/22/2019,3.5,,1.1,-7.7,-3.3
02/23/2019,3.3,,2.4,-8.3,-3
02/24/2019,4.4,,5.9,-4.8,0.6
02/25/2019,10.8,,-4.7,-8.9,-6.8
02/26/2019,6.4,,-7,-12,-9.5
02/27/2019,7.7,,-7.7,-15.4,-11.6
02/28/2019,10.5,,-6.4,-26.1,-16.3
03/01/2019,6.4,,-0.7,-19.4,-10.1
03/02/2019,3.9,,-1.1,-7.8,-4.5
03/03/2019,3.6,,-3.3,-10.6,-7
03/04/2019,8.9,,-10.3,-20,-15.2
03/05/2019,12.0,,-9.7,-16.5,-13.1
03/06/2019,8.4,,-10.8,-15.6,-13.2
03/07/2019,6.3,,-6.7,-18.2,-12.5
03/08/2019,7.4,,-2.6,-21.2,-11.9
03/09/2019,6.0,,0.8,-17.5,-8.4
03/10/2019,4.1,,4.9,-0.5,2.2
03/11/2019,6.7,,1,-3.8,-1.4
03/12/2019,5.6,,2,-4.9,-1.5
03/13/2019,4.7,,5.8,-4.7,0.6
03/14/2019,3.8,,9.8,-0.6,4.6
03/15/2019,5.8,,9.1,-1.8,3.7
03/16/2019,5.4,,-0.1,-5,-2.6
03/17/2019,2.9,,1.3,-6.5,-2.6
03/18/2019,5.8,,2.3,-4.5,-1.1
03/19/2019,5.8,,6,-6.3,-0.2
03/20/2019,5.4,,8.2,-2.4,2.9
03/21/2019,4.6,,6.6,1,3.8
03/22/2019,5.6,,2.1,-4.8,-1.4
03/23/2019,5.3,,3.3,-7.7,-2.2
03/24/2019,4.1,,9.3,-2.9,3.2
03/25/2019,4.4,,3.5,-6.3,-1.4
03/26/2019,6.2,,3.9,-6,-1.1
03/27/2019,4.1,,9.2,-6.2,1.5
03/28/2019,5.4,,10.7,-1,4.9
03/29/2019,4.0,,10.2,1.4,5.8
03/30/2019,2.4,,7.2,-0.9,3.2
03/31/2019,3.5,,-0.8,-6.2,-3.5
04/01/2019,4.7,,1.2,-8.6,-3.7
04/02/2019,4.3,,7.2,-1.5,2.9
04/03/2019,4.6,,6.2,-4.5,0.9
04/04/2019,4.9,,4.2,-4.3,-0.1
04/05/2019,3.2,,3.9,-0.8,1.6
04/06/2019,1.5,,15.5,1.3,8.4
04/07/2019,1.5,,14.2,1.9,8.1
04/08/2019,4.0,,13.2,1.1,7.2
04/09/2019,2.3,,8.8,1.5,5.2
04/10/2019,3.6,,7.4,-0.7,3.4
04/11/2019,5.6,,2.4,-1.8,0.3
04/12/2019,5.2,,16.8,1.7,9.3
04/13/2019,1.8,,14,-1,6.5
04/14/2019,3.5,,3,-0.6,1.2
04/15/2019,4.0,,7.9,-1.3,3.3
04/16/2019,4.3,,5.6,-3.9,0.9
04/17/2019,5.5,,14.5,-3.5,5.5
04/18/2019,2.6,,20,5,12.5
04/19/2019,1.2,,12.2,4.1,8.2
04/20/2019,2.6,,7.9,3.8,5.9
04/21/2019,1.7,,14.2,4.2,9.2
04/22/2019,3.4,,19.2,2.3,10.8
04/23/2019,2.6,,17.1,4.8,11
04/24/2019,3.0,,13.3,1.1,7.2
04/25/2019,2.7,,17.2,-2.6,7.3
04/26/2019,3.4,,10.7,1.9,6.3
04/27/2019,3.5,,6.6,-0.9,2.9
04/28/2019,2.2,,10.7,-2.2,4.3
04/29/2019,5.9,,6.8,-4.2,1.3
04/30/2019,4.7,,8.5,2.2,5.4
05/01/2019,4.7,,10.3,3.9,7.1
05/02/2019,2.2,,18.1,5.2,11.7
05/03/2019,3.8,,13.2,5.7,9.5
05/04/2019,1.4,,13.2,6,9.6
05/05/2019,1.2,,19.5,6.4,13
05/06/2019,4.1,,21.8,3.8,12.8
05/07/2019,4.9,,14,3.1,8.6
05/08/2019,2.7,,12.1,2.2,7.2
05/09/2019,3.2,,18.6,6.3,12.5
05/10/2019,2.4,,16.8,1.9,9.4
05/11/2019,2.1,,11.9,0.4,6.2
05/12/2019,2.7,,8.5,4.2,6.4
05/13/2019,6.3,,8.1,4,6.1
05/14/2019,3.1,,15.1,4.1,9.6
05/15/2019,2.2,,20.4,2.6,11.5
05/16/2019,4.1,,20,3.9,12
05/17/2019,3.7,,17,5.1,11.1
05/18/2019,2.1,,16.1,1.7,8.9
05/19/2019,4.1,,28.5,6.1,17.3
05/20/2019,3.4,,16,3.5,9.8
05/21/2019,5.2,,18.2,2.4,10.3
05/22/2019,1.5,,15.2,3.2,9.2
05/23/2019,3.0,,25,5.4,15.2
05/24/2019,3.0,,19.4,9,14.2
05/25/2019,3.9,,26.1,9.6,17.9
05/26/2019,5.4,,21.3,9.9,15.6
05/27/2019,8.4,,23.2,7.9,15.6
05/28/2019,8.4,,12.2,8.4,10.3
05/29/2019,5.2,,16.3,8.8,12.6
05/30/2019,4.1,,21.3,8.3,14.8
05/31/2019,3.7,,22.7,6.3,14.5
06/01/2019,2.8,,24.2,12.1,18.2
06/02/2019,3.4,,18.2,5.1,11.7
06/03/2019,5.4,,14.5,3.5,9
06/04/2019,3.8,,22.8,2.6,12.7
06/05/2019,4.3,,19.8,14.5,17.2
06/06/2019,4.2,,23.8,10.2,17
06/07/2019,8.5,,25.3,8,16.7
06/08/2019,5.3,,23.9,11.6,17.8
06/09/2019,5.8,,26.3,10,18.2
06/10/2019,14.3,,21.1,12,16.6
06/11/2019,5.4,,20.6,7,13.8
06/12/2019,4.3,,22.9,4.4,13.7
06/13/2019,5.5,,17.2,9.8,13.5
06/14/2019,2.4,,21.2,8.5,14.9
06/15/2019,0.5,,18.1,13.9,16
06/16/2019,1.0,,19.2,9,14.1
06/17/2019,4.7,,23.4,9.6,16.5
06/18/2019,4.9,,25,12.5,18.8
06/19/2019,12.8,,25.7,11.2,18.5
06/20/2019,15.5,,22.9,14.2,18.6
06/21/2019,8.0,,22,9.8,15.9
06/22/2019,5.0,,23.9,8.9,16.4
06/23/2019,4.7,,26.3,7.7,17
06/24/2019,18.2,,27.4,11.8,19.6
06/25/2019,20.0,,,,
06/26/2019,16.3,,27.5,13.4,20.5
06/27/2019,22.3,,29.5,12.2,20.9
06/28/2019,15.8,,29.4,11.4,20.4
06/29/2019,13.2,,27.3,16.7,22
06/30/2019,7.4,,24.1,11.6,17.9
07/01/2019,8.6,,28.5,9.1,18.8
07/02/2019,23.2,,24.6,17.6,21.1
07/03/2019,19.7,,29.9,16,23
07/04/2019,19.4,,31.3,13.3,22.3
07/05/2019,20.0,,32.6,17.2,24.9
07/06/2019,18.4,,30.9,21.3,26.1
07/07/2019,8.1,,25.6,10.1,17.9
07/08/2019,16.8,,26.2,7.3,16.8
07/09/2019,11.9,,27.6,9.6,18.6
07/10/2019,14.0,,31.3,11.1,21.2
07/11/2019,14.5,,30.3,15.6,23
07/12/2019,7.0,,22.4,11.8,17.1
07/13/2019,5.7,,30.2,11.2,20.7
07/14/2019,7.5,,26.7,11.4,19.1
07/15/2019,10.2,,29.4,7.4,18.4
07/16/2019,10.6,,30.1,17,23.6
07/17/2019,12.8,,28.5,17.8,23.2
07/18/2019,12.0,,29.5,17.1,23.3
07/19/2019,9.2,,29.9,22,26
07/20/2019,9.9,,32.7,20.7,26.7
07/21/2019,7.9,,26.8,16,21.4
07/22/2019,12.4,,25.8,14.3,20.1
07/23/2019,6.4,,25.3,11.5,18.4
07/24/2019,6.7,,25.5,10.9,18.2
07/25/2019,8.8,,27.9,10.2,19.1
07/26/2019,7.0,,29.1,12,20.6
07/27/2019,6.1,,28.8,14.1,21.5
07/28/2019,8.9,,30.4,19.2,24.8
07/29/2019,11.3,,,,
07/30/2019,11.0,,28.5,16.2,22.4
07/31/2019,7.4,,26.8,12.3,19.6
08/01/2019,5.6,,27.2,9.6,18.4
08/02/2019,4.1,,28.6,9.6,19.1
08/03/2019,4.2,,29.5,9.8,19.7
08/04/2019,3.6,,27.9,13.4,20.7
08/05/2019,4.9,,29.7,12,20.9
08/06/2019,9.8,,27.2,17.5,22.4
08/07/2019,9.7,,27.9,12.2,20.1
08/08/2019,5.8,,25,12,18.5
08/09/2019,4.6,,24.9,12.2,18.6
08/10/2019,1.6,,24,8.7,16.4
08/11/2019,1.6,,28.2,7.4,17.8
08/12/2019,7.1,,29.5,17.9,23.7
08/13/2019,8.6,,28.6,14.4,21.5
08/14/2019,6.9,,26.3,11.8,19.1
08/15/2019,4.2,,23.3,12.7,18
08/16/2019,4.5,,26.7,11.1,18.9
08/17/2019,1.7,,28.4,13.4,20.9
08/18/2019,3.5,,29.3,16.5,22.9
08/19/2019,6.2,,26.6,13.6,20.1
08/20/2019,7.0,,29.1,12.5,20.8
08/21/2019,8.9,,29.3,16.7,23
08/22/2019,3.4,,22.8,10.9,16.9
08/23/2019,3.2,,22.6,9,15.8
08/24/2019,1.3,,22.8,8,15.4
08/25/2019,0.4,,23.6,7.9,15.8
08/26/2019,2.1,,24.3,11.5,17.9
08/27/2019,2.5,,22.1,17.1,19.6
08/28/2019,3.7,,25,12.7,18.9
08/29/2019,1.5,,24.1,12.9,18.5
08/30/2019,1.3,,22.5,8,15.3
08/31/2019,0.6,,21.8,5.7,13.8
09/01/2019,0.9,,17.7,11.9,14.8
09/02/2019,1.7,,23.5,11.5,17.5
09/03/2019,5.2,,24.3,7.8,16.1
09/04/2019,2.1,,20.5,5.7,13.1
09/05/2019,3.2,,22,4.3,13.2
09/06/2019,1.8,,18.9,6.2,12.6
09/07/2019,0.6,,21.9,9.1,15.5
09/08/2019,2.0,,18.8,4.7,11.8
09/09/2019,3.9,,19.7,5.6,12.7
09/10/2019,3.4,,25.2,6.3,15.8
09/11/2019,5.3,,28.8,16.9,22.9
09/12/2019,5.3,,18.8,10,14.4
09/13/2019,2.0,,22.4,11.8,17.1
09/14/2019,1.2,,21.1,9.6,15.4
09/15/2019,1.3,,19.2,7.4,13.3
09/16/2019,3.7,,20.1,11.4,15.8
09/17/2019,3.2,,23.3,7.9,15.6
09/18/2019,3.0,,23.7,7.5,15.6
09/19/2019,2.0,,23.6,7.9,15.8
09/20/2019,2.7,,27.3,7.7,17.5
09/21/2019,3.4,,29.1,11.2,20.2
09/22/2019,4.2,,29.6,19.1,24.4
09/23/2019,6.8,,22.8,13.7,18.3
09/24/2019,3.3,,20.6,7.1,13.9
09/25/2019,1.9,,25,9.4,17.2
09/26/2019,3.3,,19.8,4.2,12
09/27/2019,4.2,,22.4,2.6,12.5
09/28/2019,2.1,,19.4,7.9,13.7
09/29/2019,2.1,,14.1,6.6,10.4
09/30/2019,6.2,,18.7,11.4,15.1
10/01/2019,6.5,,30,12.9,21.5
10/02/2019,4.4,,18.5,7.7,13.1
10/03/2019,11.8,,12.8,6.8,9.8
10/04/2019,12.5,,11.9,1.7,6.8
10/05/2019,7.6,,12.8,0.3,6.6
10/06/2019,5.7,,19.9,7.9,13.9
10/07/2019,6.5,,17.8,3.1,10.5
10/08/2019,4.8,,18,0.8,9.4
10/09/2019,5.3,,17.9,0.1,9
10/10/2019,3.6,,17.5,2,9.8
10/11/2019,3.5,,21,6.4,13.7
10/12/2019,1.9,,12.2,-2,5.1
10/13/2019,4.1,,16.2,-2.4,6.9
10/14/2019,4.8,,11.1,4.6,7.9
10/15/2019,11.1,,15,-1.4,6.8
10/16/2019,10.5,,12.1,5.1,8.6
10/17/2019,8.4,,6.8,1.5,4.2
10/18/2019,10.9,,11.2,-1.9,4.7
10/19/2019,4.4,,14.3,-3.5,5.4
10/20/2019,3.4,,19.6,1.9,10.8
10/21/2019,5.7,,16.9,1.9,9.4
10/22/2019,4.6,,16.6,7.9,12.3
10/23/2019,5.2,,12.7,5.3,9
10/24/2019,5.8,,12.2,1.2,6.7
10/25/2019,4.7,,11.2,-2,4.6
10/26/2019,5.2,,10.1,-3.9,3.1
10/27/2019,2.8,,13,6.1,9.6
10/28/2019,6.1,,17.1,1.2,9.2
10/29/2019,5.3,,14.7,-0.1,7.3
10/30/2019,5.7,,7.4,5.2,6.3
10/31/2019,6.8,,9.2,1.5,5.4
11/01/2019,9.6,,2.4,-0.5,1
11/02/2019,8.6,,5.3,0.1,2.7
11/03/2019,7.8,,4.1,-1.5,1.3
11/04/2019,11.8,,10.8,0.9,5.9
11/05/2019,6.9,,7.8,-0.3,3.8
11/06/2019,8.3,,3.4,-3.3,0.1
11/07/2019,7.3,,1.2,-5.3,-2.1
11/08/2019,11.5,,0,-8.8,-4.4
11/09/2019,5.8,,2.3,-4.9,-1.3
11/10/2019,3.4,,4.8,-1.3,1.8
11/11/2019,10.4,,-1.3,-7.5,-4.4
11/12/2019,14.1,,-5.9,-16.5,-11.2
11/13/2019,11.4,,-4.9,-11.3,-8.1
11/14/2019,9.8,,-1.2,-5.7,-3.5
11/15/2019,8.3,,1.6,-6.9,-2.7
11/16/2019,5.6,,-4.1,-12.2,-8.2
11/17/2019,4.5,,2.2,-10.4,-4.1
11/18/2019,7.1,,1.4,-1.2,0.1
11/19/2019,6.4,,2.8,0.4,1.6
11/20/2019,6.4,,6.6,-4,1.3
11/21/2019,6.6,,9.9,-3.7,3.1
11/22/2019,5.5,,6.8,-4.1,1.4
11/23/2019,4.2,,4.8,-6,-0.6
11/24/2019,3.9,,5.8,-6.3,-0.3
11/25/2019,8.4,,7.4,-1.3,3.1
11/26/2019,5.4,,9.6,-0.5,4.6
11/27/2019,4.4,,10.9,2.9,6.9
11/28/2019,4.6,,4,-3.3,0.4
11/29/2019,6.5,,-0.9,-3.9,-2.4
11/30/2019,4.5,,-0.1,-5.3,-2.7
12/01/2019,6.2,,0.2,-3.4,-1.6
12/02/2019,7.4,,-1.2,-11,-6.1
12/03/2019,7.8,,-0.7,-12.9,-6.8
12/04/2019,5.9,,1.4,-1.2,0.1
12/05/2019,8.0,,-0.3,-2.2,-1.3
12/06/2019,8.2,,-0.4,-5,-2.7
12/07/2019,4.0,,-1,-9.8,-5.4
12/08/2019,4.6,,6.1,-9.2,-1.6
12/09/2019,5.9,,9,3.5,6.3
12/10/2019,6.1,,8.8,-6.7,1.1
12/11/2019,9.9,,-5.4,-9.8,-7.6
12/12/2019,9.6,,-1,-12.9,-7
12/13/2019,6.1,,4.6,-5.1,-0.3
12/14/2019,5.1,,1.4,0.2,0.8
12/15/2019,5.5,,0.4,-7.2,-3.4
12/16/2019,8.4,,-0.6,-7.7,-4.2
12/17/2019,7.2,,-0.5,-5.4,-3
12/18/2019,9.6,,-3.8,-16.8,-10.3
12/19/2019,14.5,,-6.3,-17.9,-12.1
12/20/2019,8.1,,-5.1,-11.4,-8.3
12/21/2019,5.7,,2.5,-8.8,-3.2
12/22/2019,3.3,,5.1,-2,1.6
12/23/2019,6.9,,7.2,-1.7,2.8
12/24/2019,3.6,,0.3,-5.4,-2.6
12/25/2019,2.7,,3.2,-2.3,0.5
12/26/2019,4.1,,2.7,0,1.4
12/27/2019,4.5,,10.2,1.5,5.9
12/28/2019,2.5,,2.8,-3.7,-0.5
12/29/2019,4.5,,1.4,-3.4,-1
12/30/2019,4.8,,8.4,0.3,4.4
12/31/2019,5.1,,0.7,-2.7,-1
01/01/2020,4.1,,-1.2,-5.1,-3.2
01/02/2020,10.0,,4.8,-1.1,1.9
01/03/2020,5.3,,5.4,1.5,3.5
01/04/2020,4.7,,1.5,-1.8,-0.2
01/05/2020,6.0,,-0.2,-3,-1.6
01/06/2020,10.8,,1,-4,-1.5
01/07/2020,6.2,,2.3,-7.7,-2.7
01/08/2020,8.1,,-1.7,-9.3,-5.5
01/09/2020,10.7,,4.2,-12.5,-4.2
01/10/2020,4.9,,6,3.8,4.9
01/11/2020,3.9,,11.6,1,6.3
01/12/2020,7.0,,1.2,-7.5,-3.2
01/13/2020,8.0,,1,-4.6,-1.8
01/14/2020,8.0,,2.2,-4.7,-1.3
01/15/2020,5.9,,2.7,-0.7,1
01/16/2020,6.2,,0.2,-9.3,-4.6
01/17/2020,9.0,,-7.3,-13.5,-10.4
01/18/2020,5.8,,1.9,-8.7,-3.4
01/19/2020,2.8,,-1.3,-15.5,-8.4
01/20/2020,12.2,,-4.8,-18.3,-11.6
01/21/2020,7.3,,-4.6,-8.9,-6.8
01/22/2020,7.8,,-1.2,-9.2,-5.2
01/23/2020,5.9,,2.5,-9.1,-3.3
01/24/2020,6.6,,3.1,-2.4,0.4
01/25/2020,3.6,,3.2,0.4,1.8
01/26/2020,3.9,,1.3,-0.5,0.4
01/27/2020,5.9,,-0.3,-1.5,-0.9
01/28/2020,5.6,,0.1,-3.5,-1.7
01/29/2020,6.3,,-3.3,-9.1,-6.2
01/30/2020,4.8,,-0.9,-9.1,-5
01/31/2020,4.2,,-0.5,-7.2,-3.9
02/01/2020,3.4,,-0.3,-4.7,-2.5
02/02/2020,3.3,,1.9,-1.8,0.1
02/03/2020,6.4,,3.3,-3.3,0
02/04/2020,6.3,,0.8,-5.3,-2.3
02/05/2020,6.7,,-3.8,-9.5,-6.7
02/06/2020,6.6,,-4.6,-7.2,-5.9
02/07/2020,5.8,,-4.4,-11.2,-7.8
02/08/2020,8.6,,-6.6,-16.5,-11.6
02/09/2020,5.5,,0.1,-16.1,-8
02/10/2020,7.5,,1.4,-1.3,0.1
02/11/2020,5.3,,-0.4,-4.4,-2.4
02/12/2020,4.0,,-0.4,-6.8,-3.6
02/13/2020,7.2,,-0.5,-17.6,-9.1
02/14/2020,9.1,,-9.8,-27.3,-18.6
02/15/2020,8.9,,-0.9,-14.8,-7.9
02/16/2020,4.6,,1.4,-6.4,-2.5
02/17/2020,4.9,,-0.6,-14.5,-7.6
02/18/2020,7.8,,3.6,-3.2,0.2
02/19/2020,7.9,,-2.5,-9.5,-6
02/20/2020,6.7,,-7,-13.7,-10.4
02/21/2020,7.6,,-1.6,-13.3,-7.5
02/22/2020,5.1,,2.5,-6.3,-1.9
02/23/2020,2.7,,5.1,-1.7,1.7
02/24/2020,5.5,,5.9,-0.9,2.5
02/25/2020,5.0,,2.7,0,1.4
02/26/2020,7.4,,1.5,-5.2,-1.9
02/27/2020,6.8,,-5.1,-7.4,-6.3
02/28/2020,10.2,,-5.4,-10.4,-7.9
02/29/2020,5.1,,-4.6,-14.5,-9.6
03/01/2020,3.5,,3.1,-17.4,-7.2
03/02/2020,5.6,,4.8,-0.1,2.4
03/03/2020,6.5,,,,
03/04/2020,5.1,,5.1,-2.4,1.4
03/05/2020,2.8,,4.5,-6.9,-1.2
03/06/2020,3.8,,1.2,-3.3,-1.1
03/07/2020,4.6,,0.6,-13.4,-6.4
03/08/2020,4.6,,8.7,-3.1,2.8
03/09/2020,5.0,,15.4,3.8,9.6
03/10/2020,3.6,,10,-3.4,3.3
03/11/2020,6.1,,4.4,-5.7,-0.7
03/12/2020,4.7,,5.7,-0.7,2.5
03/13/2020,3.9,,8.2,-0.2,4
